"","Dim1","Dim2","type"
"G36500",0.306524242809961,0.0964864137096821,"samples"
"G36501",0.322268572311047,0.128838818507713,"samples"
"G36502",0.31237348450203,0.127385805299856,"samples"
"G36503",0.296888634122255,0.160255721811832,"samples"
"G36505",0.330336097713976,0.147671166154118,"samples"
"G36506",0.32233731456503,0.134711199683676,"samples"
"G36507",-0.199810642751416,-0.182997417456893,"samples"
"G36508",-0.181731201643564,-0.278970855440566,"samples"
"G36509",-0.323569921524722,-0.277853953241931,"samples"
"G36510",-0.32858586992037,-0.318619083252484,"samples"
"G36511",-0.336399607510564,-0.367101719791641,"samples"
"G36512",-0.382990197889824,-0.250184988089246,"samples"
"G36513",-0.365027848057619,-0.18980383421913,"samples"
"G36514",-0.38775595768438,-0.286635986203897,"samples"
"G36515",0.356795364186396,0.181694530638679,"samples"
"G36516",0.0425435581514881,-0.199586019397529,"samples"
"G36517",-0.000323579814275691,-0.213040968092567,"samples"
"G36518",-0.104765162095704,-0.183896540530825,"samples"
"G36519",-0.199381060220395,-0.31463343172208,"samples"
"G36520",-0.183731403642047,-0.147774855403999,"samples"
"G36521",-0.21006221987743,-0.203885625758704,"samples"
"G36522",-0.393229420624962,-0.231557223670481,"samples"
"G36523",-0.395101641610656,-0.224296125316963,"samples"
"G36524",0.200497154919178,0.0765797565207832,"samples"
"G36525",-0.0255858791465916,0.0899315985399645,"samples"
"G36526",0.089424884757122,0.185291252051363,"samples"
"G36527",0.107794450885037,0.0245805691357735,"samples"
"G36528",0.17376506853231,0.16318756401327,"samples"
"G36529",0.115434837918369,0.098806317643367,"samples"
"G36530",0.0931696173709246,-0.16933039319914,"samples"
"G36531",-0.272001740959949,-0.161239438731985,"samples"
"G36532",-0.0119790316824744,0.0703049186923723,"samples"
"G36533",-0.112005283747622,0.258375707615104,"samples"
"G36534",0.0338783560313679,0.122181502007386,"samples"
"G36535",0.020426692515918,0.191423469548697,"samples"
"G36536",0.0881708369518177,0.150733015177196,"samples"
"G36537",0.107897220282667,0.120357288141006,"samples"
"G36538",0.0394064921998984,0.144162140459714,"samples"
"G36540",-0.0485635688077535,0.210233678413326,"samples"
"G36541",-0.125422589856867,0.197643278238029,"samples"
"G36542",0.0258447323586607,0.038516309196698,"samples"
"G36543",-0.246530896177396,-0.106651999028193,"samples"
"G36544",-0.333679217397114,-0.216734435757416,"samples"
"G36545",-0.146090513590491,-0.00859341463386704,"samples"
"G36546",0.254269630181167,-0.0429486022774691,"samples"
"G36547",0.185090059094455,0.0394414088680133,"samples"
"G36548",0.0399721029343854,-0.0877774255501604,"samples"
"G36549",0.134738682392228,0.140345322810695,"samples"
"G36550",-0.237736404486434,-0.164026515896328,"samples"
"G36551",-0.392886218820534,-0.0841284300653013,"samples"
"G36552",-0.224496401035514,0.0667332346470902,"samples"
"G36553",0.192860812419516,-0.061592927409353,"samples"
"G36554",-0.183054082976571,-0.131842714942005,"samples"
"G36555",0.0972234283141967,-0.14208130650292,"samples"
"G36556",0.292675510348615,0.101918444161286,"samples"
"G36557",-0.168617667878382,-0.0990835670335309,"samples"
"G36558",-0.27088321618364,0.0187765526934939,"samples"
"G36748",0.277099684268208,0.203066823795227,"samples"
"G36750",0.25673125909638,0.215289559620517,"samples"
"G36751",0.258370953393405,-0.00315237623162908,"samples"
"G36752",-0.100649097520491,-0.229756187588859,"samples"
"G36753",-0.0442803426593663,-0.158916222284097,"samples"
"G36755",0.200182133188224,-0.105706223795168,"samples"
"G36756",-0.0132990302372208,-0.0835447935585582,"samples"
"G36757",-0.0245762780172389,-0.107681725995823,"samples"
"G36759",0.277498758204366,0.00140829597165253,"samples"
"G36760",-0.0970164123400709,-0.249937543281353,"samples"
"G36761",-0.0865397625240578,-0.213784570944064,"samples"
"G36762",0.285919536727139,0.00232748809450432,"samples"
"G36763",0.230905471551987,-0.109764763873074,"samples"
"G36764",0.262024471882552,-0.0377118231285428,"samples"
"G36765",0.0695632262164472,-0.295410185640444,"samples"
"G36766",0.0204487095345377,-0.133030345319372,"samples"
"G36769",0.223587010570173,-0.120213090766554,"samples"
"G36771",0.256414935249918,-0.0798022437737272,"samples"
"G36772",-0.316035084561805,-0.207633224379145,"samples"
"G36773",0.247117072321263,-0.0345047265269046,"samples"
"G36776",-0.400373329319823,-0.193629779715427,"samples"
"G36777",-0.0940772677866259,-0.0675056644278658,"samples"
"G36778",-0.384419585366976,-0.0473225798345899,"samples"
"G36779",0.0367282234597507,0.20932207848117,"samples"
"G36780",0.0453020434614024,0.223049802727523,"samples"
"G36783",-0.0351788038146372,0.252355413629605,"samples"
"G36784",-0.0222165939079649,-0.241510797466526,"samples"
"G36785",-0.143334343225819,-0.0543823861024739,"samples"
"G36786",-0.234342797221817,0.3141061043203,"samples"
"G36787",-0.248615317249081,0.275497461815707,"samples"
"G36788",-0.167678015948902,0.0914133353297411,"samples"
"G36789",-0.21000738150829,0.167569392631147,"samples"
"G36791",-0.352625099712551,0.203028970925354,"samples"
"G36795",-0.338139089768313,-0.216306831825916,"samples"
"G36796",-0.335632911495908,0.257938355111792,"samples"
"G36797",0.151745166778248,-0.228308517325334,"samples"
"G36798",0.311781702627817,0.0758918727099915,"samples"
"G36799",0.0902516395449814,0.145214073302753,"samples"
"G36803",0.0800011916728059,0.118528555809998,"samples"
"G36807",-0.117430253136858,0.223086898027441,"samples"
"G36808",0.0437567931802157,0.157301643108253,"samples"
"G36809",-0.471929909046145,0.293870017541639,"samples"
"G36810",-0.409783554152831,0.121754359671085,"samples"
"G36811",-0.00282883410864085,-0.222352729206646,"samples"
"G36813",-0.0447083294096831,-0.0101831626376072,"samples"
"G36814",-0.490744980759909,0.340295471314286,"samples"
"G36815",-0.357042365552502,0.318917335587427,"samples"
"G36816",0.195644064924754,0.125696770075481,"samples"
"G36818",-0.375765111862859,0.0994198517489968,"samples"
"G36819",-0.0140802001750527,-0.0399094828323505,"samples"
"G36820",-0.00195886325519143,-0.0261185196998871,"samples"
"G36822",-0.470257456198495,0.302214994094183,"samples"
"G36823",0.0708131785919847,0.161764619806863,"samples"
"G36824",-0.157790821472608,-0.179001970006601,"samples"
"G36826",0.241731201599561,0.0519254738279576,"samples"
"G36827",-0.448576830487878,0.195783753316181,"samples"
"G36829",0.0887935713447137,0.090116951684782,"samples"
"G36830",-0.0846613017750427,-0.0988417843894273,"samples"
"G36831",0.00792128085500847,0.221979293086036,"samples"
"G36834",0.0615064739764813,-0.14137730357835,"samples"
"G36835",-0.0863103693539554,-0.304551046561466,"samples"
"G36837",0.159007059766704,-0.0504216497226707,"samples"
"G36838",-0.310925716173824,0.307486992912624,"samples"
"G36839",0.177560195871704,0.0878368482061747,"samples"
"G36840",0.216350261086143,-0.115275509008609,"samples"
"G36843",0.130172218105968,-0.0488749006244443,"samples"
"G36844",0.256418592366329,-0.118642424976371,"samples"
"G36845",-0.197999724992979,-0.149649571793495,"samples"
"G36846",-0.159231219674196,-0.153068119672568,"samples"
"G36847",0.0226771864700351,-0.262152378131101,"samples"
"G36848",0.0275077210192481,-0.327423720028114,"samples"
"G36849",0.0490690796075921,-0.251005717397078,"samples"
"G36850",-0.389282206329937,-0.264718622142905,"samples"
"G36851",0.166002636169279,-0.222545436304161,"samples"
"G36854",0.174316787989564,-0.166604664106261,"samples"
"G36855",0.216164496798492,-0.134240383096121,"samples"
"G36856",0.234994078919763,-0.108907430468285,"samples"
"G36857",0.241546440546559,-0.0211793315183278,"samples"
"G36858",0.209421393118258,-0.110974501418385,"samples"
"G36859",0.154789203833516,-0.0806055716772565,"samples"
"G36860",0.283679165284238,0.0811425565372322,"samples"
"G36861",0.130645079831279,-0.0924473104388043,"samples"
"G36862",0.244286797865935,0.0724326657937703,"samples"
"G36863",0.239823319341956,0.0657185563258822,"samples"
"G36864",0.228982248743263,0.0269133848988634,"samples"
"G36865",0.213016957853657,-0.0985204697464973,"samples"
"G36866",0.138798278101214,-0.171786714585248,"samples"
"G36867",0.113490056532623,-0.145024142998247,"samples"
"G36868",0.139356237849467,-0.0665327477835604,"samples"
"G36870",0.101811258912028,-0.101662825103219,"samples"
"G36871",0.0240624693217655,-0.271931242258705,"samples"
"G36872",0.0539281869226669,-0.109568605800794,"samples"
"G36873",0.124375345242715,-0.0498586426730554,"samples"
"G36874",-0.433320889775197,0.0396533232850585,"samples"
"G36875",0.231299136449103,-0.0504235775895778,"samples"
"G36877",0.241756342473743,0.22469812471827,"samples"
"G36878",0.111185971543584,-0.155456167869778,"samples"
"G36879",-0.344039316524642,-0.275829016873261,"samples"
"G36880",0.112218103970867,-0.0430207478706936,"samples"
"G36881",0.223963934765678,0.0672792091487983,"samples"
"G36882",0.130709943718582,-0.0922206763197638,"samples"
"G36883",0.262146110472953,0.100017717625525,"samples"
"G36884",0.265861585277152,0.0797951652144626,"samples"
"G36885",-0.208867220353414,-0.141424404041704,"samples"
"G36886",-0.115502828113121,-0.0841091823575145,"samples"
"G36887",0.293786703141927,0.0356811940955889,"samples"
"G36888",0.298080504240417,0.215377450116438,"samples"
"G36889",-0.315551490820737,-0.303188888282716,"samples"
"G36890",0.253431725720754,0.0133059884554891,"samples"
"G36891",0.274859263638953,0.0671458765376021,"samples"
"G36892",0.290736224529591,0.0912505311307212,"samples"
"G36893",0.314270717393835,0.1601083656795,"samples"
"G36894",0.132604178817952,-0.196145008354841,"samples"
"G36895",0.314725122419267,0.238794123508641,"samples"
"G36896",0.131515849442252,-0.184613441351468,"samples"
"G36897",0.219214974182956,0.144786609242442,"samples"
"G36898",-0.0746996034636719,-0.329874278406386,"samples"
"G36899",0.306976602682919,0.104737970697606,"samples"
"G36900",0.239219740190115,-0.00959482342740565,"samples"
"G36902",0.130896973301724,-0.11454208111047,"samples"
"G36904",0.25992179668955,-0.0301815974928868,"samples"
"G36905",0.0910230479325294,0.0471300736182368,"samples"
"G36906",0.0744656168111388,-0.126484565971606,"samples"
"G36910",-0.363907618726158,-0.121907144744641,"samples"
"G36911",0.0911315571880865,-0.0411881142824793,"samples"
"G36917",0.166683782918406,0.00441821227051162,"samples"
"G36918",0.171749269390464,-0.0234330902634292,"samples"
"G36921",0.221656651787304,-0.167856050036323,"samples"
"G36923",-0.115917868008877,0.239760573986211,"samples"
"G36925",0.253992043427428,-0.00264770614947472,"samples"
"G36927",0.235013467336493,-0.0192925620651744,"samples"
"G36928",0.184738290627284,-0.142476897899235,"samples"
"G36930",0.245749200170699,-0.0909715661646804,"samples"
"G36932",0.101073440592188,-0.161069089883558,"samples"
"G36933",0.176630309569911,-0.0518619852042405,"samples"
"G36935",0.13630155814076,-0.0500290619476403,"samples"
"G36936",0.0350396178726509,-0.252188470840286,"samples"
"G36937",0.0772898371310184,-0.228913495898893,"samples"
"G36938",0.0676772539368654,-0.201331284171982,"samples"
"G36940",-0.435461873071928,0.349222201431948,"samples"
"G36944",0.211251977279718,0.0741003708679048,"samples"
"G36948",0.135877858436367,-0.128254033116603,"samples"
"G36951",0.200012127588797,-0.157717405888904,"samples"
"G36952",0.181126386619091,-0.163736557669289,"samples"
"G36953",0.193626517484446,-0.117267197022938,"samples"
"G36957",-0.481034691812873,0.341748978475981,"samples"
"G36958",-0.409741903835374,0.164459154739772,"samples"
"G36959",-0.383236934026636,0.305257867031922,"samples"
"G36960",0.108438554148383,0.149821116883305,"samples"
"G36964",-0.29634993016043,-0.0240322933780349,"samples"
"G36966",-0.267378163337449,0.156025869245847,"samples"
"G36968",-0.350939595238346,0.186177048383226,"samples"
"G36972",0.197646753987051,0.144911181969745,"samples"
"G36973",0.171758895189024,0.18932104947925,"samples"
"G36974",0.137069330701706,0.03376739107481,"samples"
"G36982",0.0914659208465893,-0.296317448842797,"samples"
"G36984",0.0753058132399251,-0.243005498526332,"samples"
"G36987",-0.212184702787912,-0.150626910192072,"samples"
"G36988",-0.24033720855051,0.183442987595496,"samples"
"G36991",0.199778737691758,-0.0177553995247912,"samples"
"G36992",0.209889602605314,-0.0148150738972966,"samples"
"G36993",-0.482194965016016,0.341947822767135,"samples"
"G36998",-0.233991675500797,-0.0681118549990437,"samples"
"G37004",-0.258739495134341,-0.17311578311451,"samples"
"G37005",-0.222792024346194,-0.146493314271181,"samples"
"G37009",0.103030176501433,-0.149460851632815,"samples"
"G37010",0.0241355841053644,-0.225335997370214,"samples"
"G37011",-0.377549917692541,0.266767852911916,"samples"
"G37012",-0.183270547285233,0.227525047053111,"samples"
"G37013",0.32965849130383,0.143122097421133,"samples"
"G37014",-0.0380283277534081,0.0027866794943294,"samples"
"G37015",0.155726266227824,-0.134994216942522,"samples"
"G37016",0.123895700248636,-0.0161738031461483,"samples"
"G37017",0.141326311788219,0.0660579714771878,"samples"
"G37018",-0.345891106826272,-0.271397306222975,"samples"
"G37019",0.169404611055601,-0.0872142660698962,"samples"
"G37020",0.314038544665694,0.0894474533047334,"samples"
"G37021",-0.282990619061245,0.30716565218009,"samples"
"G37022",-0.261809538709281,0.307970030478452,"samples"
"G37023",0.0623942576124358,0.113136002972688,"samples"
"G37024",0.129047512180443,0.1033672717259,"samples"
"G37025",0.128945124182124,-0.0981686548736769,"samples"
"G37026",-0.33126009375411,0.302963699403637,"samples"
"G37027",-0.149484833320666,0.292252323302256,"samples"
"G37028",-0.44814142557268,0.307416928585944,"samples"
"G37029",0.136911583434661,-0.144247249573191,"samples"
"G37030",0.175109241433797,-0.180817599169464,"samples"
"G37031",-0.387643662728926,0.318520576317773,"samples"
"G37032",0.113351145039047,-0.126197456009495,"samples"
"G37033",-0.452527447038298,0.337693125110792,"samples"
"G37034",0.204900482966326,-0.00612299121572434,"samples"
"G37035",-0.338026819335198,0.307864732320242,"samples"
"G37036",-0.168554587714599,0.209925183428465,"samples"
"G37037",0.11078531634274,-0.118045964968729,"samples"
"G37038",-0.0348950097771389,0.25672550123741,"samples"
"G37039",0.0881539381231591,-0.29004037922544,"samples"
"G37040",0.17361436049656,-0.231508425876179,"samples"
"G37041",-0.355161451601671,0.281864184678092,"samples"
"G37042",-0.362888055725134,0.255798893511161,"samples"
"G37043",-0.462442177948072,0.30327660498505,"samples"
"G37044",-0.250257900263518,0.112683824551003,"samples"
"G37045",-0.00627754129036205,0.173882656219985,"samples"
"G37046",-0.24203691228621,0.313152758446948,"samples"
"G37047",0.126484848197833,-0.170050139571692,"samples"
"G37048",0.13381481462003,-0.224133725733996,"samples"
"G37049",0.017410220967022,0.156870427481486,"samples"
"G37050",-0.372878448359585,0.266697906157831,"samples"
"G37051",-0.15531148235867,0.289992179793468,"samples"
"G37052",0.126965313523114,-0.169238963523555,"samples"
"G37053",-0.358123638495675,0.29286103530685,"samples"
"G37054",0.216784110312012,-0.121418881448421,"samples"
"k_species_001",-0.234068284540914,0.0320721387838118,"species"
"k_species_002",-0.0668243371408459,0.0688354432205005,"species"
"k_species_003",-0.325369338767782,0.156985285504913,"species"
"k_species_004",-0.0405761957167999,0.0750839078292905,"species"
"k_species_005",-0.0102256974424207,0.0327737929008897,"species"
"k_species_006",-0.0228970694444376,-0.0886878575279588,"species"
"k_species_007",-0.108262247761889,0.00592851135581162,"species"
"k_species_008",0.0438916983545233,-0.0417614191953918,"species"
"k_species_009",0.148112992748392,0.0519397113982824,"species"
"k_species_010",-0.0481320771889901,-0.134145116575234,"species"
"k_species_011",0.0281843051749822,-0.0964605440872169,"species"
"k_species_012",-0.0682680452361174,-0.0721184187896343,"species"
"k_species_013",0.0443968429614023,-0.0522732404096918,"species"
"k_species_014",0.0390453646195983,0.0748104209783489,"species"
"k_species_015",0.155754690483052,0.164967614682153,"species"
"k_species_016",0.0715943016109899,0.0648796832972443,"species"
"k_species_017",0.201807212243311,-0.0351892189909468,"species"
"k_species_018",0.175329285503023,-0.142670835060899,"species"
"k_species_019",0.236626839308748,0.0274405840829545,"species"
"k_species_020",0.15232051210116,-0.0302391638682684,"species"
"k_species_021",0.228968001814001,0.0531111251396253,"species"
"k_species_022",0.144893087469536,-0.134078486743048,"species"
"k_species_023",0.188202944432493,-0.138874653838091,"species"
"k_species_024",-0.176577337111469,0.213322884082954,"species"
"k_species_025",-0.333155679300221,0.0830919789966129,"species"
"k_species_026",-0.0778706188351009,0.104179186349377,"species"
"k_species_027",-0.106098973404,0.134766244868853,"species"
"k_species_028",-0.27769306020175,0.115536954554848,"species"
"k_species_029",-0.315199058132548,0.18964268193386,"species"
"k_species_030",-0.202015681928533,0.139510351481878,"species"
"k_species_031",-0.273654560048274,0.0771141144064368,"species"
"k_species_032",-0.0650337502726517,0.136439652529852,"species"
"k_species_033",0.0911300581551578,0.0226828354051165,"species"
"k_species_034",-0.0938255200216616,0.118777867011339,"species"
"k_species_035",-0.232698119457459,0.0799018959075697,"species"
"k_species_036",0.125161386128611,0.0454417178447045,"species"
"k_species_037",0.0805317143989185,0.0626220779194869,"species"
"k_species_038",-0.0283492357421232,0.113391204653476,"species"
"k_species_039",0.0309368927320306,0.0767030101050166,"species"
"k_species_040",0.201757278211501,0.00287622173506045,"species"
"k_species_041",0.00160976538551763,0.0156899279318909,"species"
"k_species_042",0.125846281975018,0.0338702317264945,"species"
"k_species_043",0.230444505214455,-0.0118564843071334,"species"
"k_species_044",0.159367957377655,0.0186695062318794,"species"
"k_species_045",0.0792469563242955,0.0303378855612279,"species"
"k_species_046",0.0974098227736879,0.0264848032491865,"species"
"k_species_047",0.142005453822266,0.0128663136066091,"species"
"k_species_048",0.124616508532065,-0.00477013555985388,"species"
"k_species_049",-0.0261858817230991,0.0691259500055144,"species"
"k_species_050",0.105384683999139,0.0241087489173484,"species"
"k_species_051",0.0862502762991944,0.00944128545138256,"species"
"k_species_052",-0.156817146773929,-0.0640114552878814,"species"
"k_species_053",0.186524255220467,0.0331987348947799,"species"
"k_species_054",0.113955949045265,-0.0283364945523672,"species"
"k_species_055",0.176350812070679,-0.0221946477020205,"species"
"k_species_056",0.171003585762094,0.00751057221976831,"species"
"k_species_057",0.0719069104931165,0.144475313064092,"species"
"k_species_058",0.0921006253387366,-0.022073298602457,"species"
"k_species_059",0.168470544444586,-0.00693109621693362,"species"
"k_species_060",-0.223218771646575,0.0746073988306991,"species"
"k_species_061",-0.193955142526586,0.0972179130626228,"species"
"k_species_062",-0.237830304245355,0.0601957428455009,"species"
"k_species_063",0.138467709128322,0.0250275168687541,"species"
"k_species_064",0.171651999534766,0.116864437231491,"species"
"k_species_065",-0.00376485594993343,-0.000832777832666582,"species"
"k_species_066",0.0895904736586827,-0.102181430543365,"species"
"k_species_067",-0.116241563831823,0.149122882190402,"species"
"k_species_068",0.0406349904861948,-0.0628772977169317,"species"
"k_species_069",-0.263838405520104,-0.0288630822322975,"species"
"k_species_070",-0.317151478117393,0.0555624214587521,"species"
"k_species_071",-0.272923138448742,0.0162400583204181,"species"
"k_species_072",0.179575517549025,0.0107216010200386,"species"
"k_species_073",-0.0635874407060786,0.0346894156665979,"species"
"k_species_074",-0.189334183996537,0.010585172653902,"species"
"k_species_075",-0.276494551263223,0.168095667229137,"species"
"k_species_076",0.281849832224576,0.0761690639264391,"species"
"k_species_077",0.143308223715198,-0.0106835578422243,"species"
"k_species_078C",-0.381355254600906,-0.0421939191890264,"species"
"k_species_079C",-0.377489417309222,0.299571975763753,"species"
"k_species_080C",-0.280496249778622,-0.0533178792492095,"species"
"k_species_081C",0.100735687017602,0.0233191628592605,"species"
"k_species_082C",-0.235722926272288,0.213352323451205,"species"
"k_species_083C",-0.233367493906155,0.0941631065961045,"species"
"k_species_084C",0.0450650559939657,0.0649053383648033,"species"
"k_species_085C",-0.237905184417995,0.175145939885767,"species"
"k_species_086C",-0.222715983748849,0.0959824138427659,"species"
"k_species_087C",-0.196713259739017,0.0874065515717879,"species"
"k_species_088C",-0.0399955385221222,0.055973569427772,"species"
"k_species_089C",0.200029769531314,0.00835975552376449,"species"
"k_species_090C",-0.348116409192375,0.0987170515477291,"species"
"k_species_091C",-0.0382451537436893,0.0742871301212863,"species"
"k_species_092C",0.059331347235922,-0.011646751881354,"species"
"k_species_093C",0.107372548425426,0.0843464423835375,"species"
"k_species_094C",-0.0108019290696777,0.00450346930794242,"species"
"k_species_095C",0.143158498896011,-0.00317581705545264,"species"
"k_species_096C",0.0398665177240504,0.0804234822579092,"species"
"k_species_097C",-0.0336807487639748,0.0777911312892633,"species"
"k_species_098C",0.0753943296107041,-0.0882038706187246,"species"
"k_species_099C",0.126680656993381,0.101860491798429,"species"
"k_species_100C",0.0634881463072982,-0.131477006965783,"species"
"k_species_101C",0.20194097868856,-0.0567131600272962,"species"
"k_species_102C",0.158400296542143,-0.196809093961423,"species"
"k_species_103C",-0.175639036651952,0.115568043751988,"species"
"k_species_104C",0.204364671277054,0.0548493063221852,"species"
"k_species_105C",-0.241144905139214,0.0942594723451153,"species"
"k_species_106C",-0.368262330053936,0.213533390279085,"species"
"k_species_107C",0.184802816620618,0.0909740669225049,"species"
"k_species_108C",-0.308509079985768,0.196692184082914,"species"
"k_species_109C",-0.232842560935687,0.101573525170034,"species"
"k_species_110C",-0.238773106959225,0.0737583313080895,"species"
"k_species_111C",-0.215084965861638,0.261716995577564,"species"
"k_species_112C",-0.0527319000657637,0.212180220367918,"species"
"k_species_113C",-0.244004612842495,0.111391714831716,"species"
"k_species_114C",0.0440553856862126,0.0358102304225117,"species"
"k_species_115C",0.20302416050873,0.0815993270849454,"species"
"k_species_116C",0.0457856473151697,0.182836489127476,"species"
"k_species_117C",-0.336512450229456,0.144287144479023,"species"
"k_species_118C",-0.128930808713116,0.157309264973234,"species"
"k_species_119C",-0.0342245410613062,0.18167210545665,"species"
"k_species_120C",0.179463254457589,0.0142223743801808,"species"
"k_species_121C",0.0991596014794459,0.012010929487163,"species"
"k_species_122C",-0.132134900928064,0.120905055457534,"species"
"k_species_123C",0.152770624968997,-0.0718162579124997,"species"
"k_species_124C",-0.28307748934978,-0.0810390857704005,"species"
"k_species_125C",0.122008564347445,0.0402386047263528,"species"
"k_species_126C",0.223676862046007,0.0964071638799288,"species"
"k_species_127C",0.158046870590588,0.0435130927021892,"species"
"k_species_128C",-0.0322180440791867,0.160520054703358,"species"
"k_species_129C",0.182474268089058,0.134575723280626,"species"
"k_species_130C",0.217032275661474,0.0819345976646789,"species"
"k_species_131C",0.0942516316391192,0.0428669583879703,"species"
"k_species_132C",-0.130587060762054,0.159381351099828,"species"
"k_species_133C",0.203012667429652,0.0393796501254739,"species"
"k_species_134C",0.129157302012797,-0.0102392240478199,"species"
"k_species_135C",0.0149793276212623,-0.102395292433078,"species"
"k_species_136C",-0.380655639978131,-0.0621961748957828,"species"
"k_species_137C",0.140507362617322,0.0698630509238003,"species"
"k_species_138C",0.0968800710141435,-0.0202826031558011,"species"
"k_species_139C",0.19548793254579,0.0283627320926154,"species"
"k_species_140C",0.181378624829674,-0.0137837684764266,"species"
"k_species_141C",0.227565165908423,-0.00487747316687832,"species"
"k_species_142C",0.160390156830229,0.0894421725969225,"species"
"k_species_143C",0.149924615095951,0.0297879332228856,"species"
"k_species_144C",-0.172623067320958,0.208959474009259,"species"
"k_species_145C",0.242914340144598,0.00089894057244129,"species"
"k_species_146C",0.282995505134663,0.0501144419800528,"species"
"k_species_147C",0.155102029402803,-0.0661960612566974,"species"
"k_species_148C",0.0658570913564661,0.041664141646858,"species"
"k_species_149C",0.21032943391462,0.00472833382356294,"species"
"k_species_150C",0.0688464989909415,-0.0042444178824784,"species"
"k_species_151C",-0.276606298280406,-0.0434782855280242,"species"
"k_species_152C",-0.193232417653244,-0.000406229164594312,"species"
"k_species_153C",0.0720095720074986,0.109949061726833,"species"
"k_species_154C",-0.306902707089001,0.0570459272190377,"species"
"k_species_155C",-0.0324146192023672,0.0934123516563058,"species"
"k_species_156C",0.241955773929779,-0.0512070532851855,"species"
"k_species_157C",0.250768064596212,0.0472135969045231,"species"
"k_species_158C",0.20845127143974,-0.0125848839689078,"species"
"k_species_159C",0.0836284845798526,0.0525293022734468,"species"
"k_species_160C",0.317460661484924,0.160896993679598,"species"
"k_species_161C",0.120932272177888,0.173401135499129,"species"
"k_species_162C",0.116075488362795,-0.0147148601435977,"species"
"k_species_163C",0.168913296079745,0.0333301297003362,"species"
"k_species_164C",-0.104615614192026,0.113685176672619,"species"
"k_species_165C",0.139592536554234,0.0174511546611551,"species"
"k_species_166C",0.0571866487671164,0.00568859141650939,"species"
"k_species_167C",-0.00391990965375416,-0.028165329041584,"species"
"k_species_168C",-0.0551087278821248,0.160856660384083,"species"
"k_species_169C",-0.115960957586531,-0.107329017256325,"species"
"k_species_170C",-0.0225053331688367,0.0887359978067641,"species"
"k_species_171C",-0.118903745948721,-0.0334634976087913,"species"
"k_species_172C",0.187393892270933,2.74363842219778e-05,"species"
"k_species_173C",0.177744979533515,-0.0473631717594852,"species"
"k_species_174C",-0.224566996250036,0.00597546697737629,"species"
"k_species_175C",-0.38741662090628,-0.104251798773764,"species"
"k_species_176C",-0.271287853560525,-0.0701517778544875,"species"
"k_species_177C",-0.332233332285301,-0.0108475642942756,"species"
"k_species_178C",-0.0142814799613766,0.120300555323679,"species"
"k_species_179C",-0.0161211676910332,0.0929466789334075,"species"
"k_species_180C",-0.340573942696074,-0.133962330024643,"species"
"k_species_181C",-0.162609318951337,-0.187407307187402,"species"
"k_species_182C",-0.0290352419536388,0.148859589873857,"species"
"k_species_183C",-0.030261082348782,0.0201522385642343,"species"
"k_species_184C",0.229958977857554,0.102856755660579,"species"
"k_species_185C",-0.168532192521174,-0.0311399073151027,"species"
"k_species_186C",-0.180692765106427,-0.0674231554928082,"species"
"k_species_187C",0.0711338420081555,0.0785965179154329,"species"
"k_species_188C",0.22574873012007,-0.0295356027072404,"species"
